Sporadic-1	38	-0.49	1.14											1	1	1	1
Sporadic-1	39	-0.78	1.13											1	1	1	1
Sporadic-1	40	-0.25	1.14											1	1	1	1
Sporadic-1	41	-0.39	1.14											1	1	1	1
Sporadic-1	42	-0.26	1.13											1	1	1	1
Sporadic-1	43	-0.24	1.13											1	1	1	1
Sporadic-1	44	-0.42	1.12											1	1	1	1
Sporadic-1	45	-0.32	1.12											1	1	1	1
Sporadic-1	46	-0.44	1.11											1	1	1	1
Sporadic-1	47	-0.27	1.12											1	1	1	1
Sporadic-1	48	-0.42	1.12											1	1	1	1
Sporadic-1	49	-0.41	1.12											1	1	1	1
Sporadic-1	50	-0.38	1.12											1	1	1	1
Sporadic-1	51	-0.42	1.12											1	1	1	1
Sporadic-1	52	-0.66	1.11											1	1	1	1
Sporadic-1	53	-0.74	1.11											1	1	1	1
Sporadic-1	54	-0.75	1.11											1	1	1	1
Sporadic-1	55	-0.32	1.10											1	1	1	1
Sporadic-1	56	-0.69	1.11											1	1	1	1
Sporadic-1	57	-0.45	1.11											1	1	1	1
Sporadic-1	58	-0.41	1.11											1	1	1	1
Sporadic-1	59	-0.49	1.11											1	1	1	1
Sporadic-1	60	-0.44	1.11											1	1	1	1
Sporadic-1	61	-0.33	1.10											1	1	1	1
Sporadic-1	62	-0.61	1.11											1	1	1	1
Sporadic-1	63	-0.85	1.11											1	1	1	1
Sporadic-1	64	-0.78	1.10											1	1	1	1
Sporadic-1	65	-0.53	1.10											1	1	1	1
Sporadic-1	66	-0.32	1.10											1	1	1	1
Sporadic-1	67	-0.52	1.10											1	1	1	1
Sporadic-1	68	0.10	1.10											1	1	1	1
Sporadic-1	69	-0.45	1.10											1	1	1	1
Sporadic-1	70	-0.62	1.10											1	1	1	1
Sporadic-1	71	-0.48	1.10											1	1	1	1
Sporadic-1	72	-0.69	1.09											1	1	1	1
Sporadic-1	73	-0.43	1.10											1	1	1	1
Sporadic-1	74	-0.57	1.09											1	1	1	1
Sporadic-1	75	-0.63	1.10											1	1	1	1
Sporadic-1	76	-0.52	1.10											1	1	1	1
Sporadic-1	77	-0.62	0.47											1	1	1	1
Sporadic-1	78	-0.49	0.32											1	1	1	1
Sporadic-1	79	-0.50	3.72											1	1	1	1
Sporadic-1	80	0.70	5.59											1	1	1	1
Sporadic-1	81	0.16	3.08											1	1	1	1
Sporadic-1	82	0.12	3.82											1	1	1	1
Sporadic-1	83	0.12	3.92											1	1	1	1
Sporadic-1	84	0.45	5.32											1	1	1	1
Sporadic-1	85	0.75	6.56											1	1	1	1
Sporadic-1	86	0.62	4.92											1	1	1	1
Sporadic-1	87	0.82	5.17											1	1	1	1
Sporadic-1	88	0.60	4.65											1	1	1	1
Sporadic-1	89	0.69	4.53											1	1	1	1
Sporadic-1	90	0.68	4.25											1	1	1	1
Sporadic-1	91	0.04	6.39											1	1	1	1
Sporadic-1	92	0.46	5.70											1	1	1	1
Sporadic-1	93	0.01	9.06											1	1	1	1
Sporadic-1	94	-0.29	4.50											1	1	1	1
Sporadic-1	95	0.46	3.30											1	1	1	1
Sporadic-1	96	0.58	7.45											1	1	1	1
Sporadic-1	97	0.54	5.44											1	1	1	1
Sporadic-1	98	0.55	5.48											1	1	1	1
Sporadic-1	99	0.99	5.08											1	1	1	1
Sporadic-1	100	0.70	5.69											1	1	1	1
Sporadic-1	101	0.68	6.50											1	1	1	1
Sporadic-1	102	0.54	6.48											1	1	1	1
Sporadic-1	103	0.46	6.51											1	1	1	1
Sporadic-1	104	1.26	4.32											1	1	1	1
Sporadic-1	105	1.18	2.34											1	1	1	1
Sporadic-1	106	1.42	2.69											1	1	1	1
Sporadic-1	107	1.35	4.20											1	1	1	1
Sporadic-1	108	1.11	3.91											1	1	1	1
Sporadic-1	109	1.10	2.59											1	1	1	1
Sporadic-1	110	1.29	0.31											1	1	1	1
Sporadic-1	111	1.23	0.67											1	1	1	1
Sporadic-1	112	1.58	0.49											1	1	1	1
Sporadic-1	113	1.12	0.47											1	1	1	1
Sporadic-1	114	1.37	1.02											1	1	1	1
Sporadic-1	115	0.91	0.60											1	1	1	1
Sporadic-1	116	1.01	0.90											1	1	1	1
Sporadic-1	117	1.05	0.49											1	1	1	1
Sporadic-1	118	1.35	0.86											1	1	1	1
Sporadic-1	119	1.27	0.60											1	1	1	1
Sporadic-1	120	1.37	0.59											1	1	1	1
Sporadic-1	121	0.79	0.45											1	1	1	1
Sporadic-1	122	1.04	0.03											1	1	1	1
Sporadic-1	123	0.98	0.57											1	1	1	1
Sporadic-1	124	0.42	1.13											1	1	1	1
Sporadic-1	125	0.47	0.40											1	1	1	1
Sporadic-1	126	0.64	0.85											1	1	1	1
Sporadic-1	127	0.87	0.48											1	1	1	1
Sporadic-1	128	0.45	0.33											1	1	1	1
Sporadic-1	129	0.50	0.30											1	1	1	1
Sporadic-1	130	0.60	0.23											1	1	1	1
Sporadic-1	131	0.71	0.39											1	1	1	1
Sporadic-1	132	0.96	4.03											1	1	1	1
Sporadic-1	133	0.90	3.77											1	1	1	1
Sporadic-1	134	0.91	1.60											1	1	1	1
Sporadic-1	135	0.69	6.20											1	1	1	1
Sporadic-1	136	0.80	7.77											1	1	1	1
Sporadic-1	137	1.55	5.65											1	1	1	1
Sporadic-1	138	0.82	7.31											1	1	1	1
Sporadic-1	139	-0.92	5.56											1	1	1	1
Sporadic-1	140	-0.41	6.30											1	1	1	1
Sporadic-1	141	0.44	7.97											1	1	1	1
Sporadic-1	142	0.36	7.78											1	1	1	1
Sporadic-1	143	0.37	7.34											1	1	1	1
Sporadic-1	144	0.76	7.22											1	1	1	1
Sporadic-1	145	0.67	8.28											1	1	1	1
Sporadic-1	146	0.45	6.98											1	1	1	1
Sporadic-1	147	0.60	4.21											1	1	1	1
Sporadic-1	148	1.16	2.66											1	1	1	1
Sporadic-1	149	1.12	0.36											1	1	1	1
Sporadic-1	150	0.80	3.81											1	1	1	1
Sporadic-1	151	0.03	6.57											1	1	1	1
